row_key,ags,municipality_name,gebietsart,gebietsnummer,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,payload_hash,is_municipality_summary
000097:005-02 (08111000-005-02):005-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-02 (08111000-005-02),0,1,0,0,0,15a9973e533e9547c850a395cc3c286c4a76757c547afa77e3f939efdc55472c,False
000098:005-03 (08111000-005-03):005-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-03 (08111000-005-03),1,1,632,629,630,ed75e6eba9497c7bac615031ed96eba7192bfb0122adb6c7b4f2a7c5997615c2,False
000099:005-04 (08111000-005-04):005-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-04 (08111000-005-04),1,1,611,607,605,6f0b06fe58887da0d6e272481f6e012833d481acc9a98688c342b039561d9264,False
000100:005-05 (08111000-005-05):005-05:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-05 (08111000-005-05),1,1,391,387,390,dc3a0a617ce88976ec229e9758bceb6a50fbbaa9b9d5990ba3d5b03a48362476,False
000101:005-06 (08111000-005-06):005-06:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-06 (08111000-005-06),0,1,0,0,0,1d640ec1602c47b22b7d4cda5b7a8362a6ec4f608f6c8f58f849674a461de37d,False
000102:005-07 (08111000-005-07):005-07:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-07 (08111000-005-07),1,1,649,646,647,eadb9e878d86529fbf43e692c4730adfa4b5ec7ed6329fd3b25e48538d1439db,False
000103:005-08 (08111000-005-08):005-08:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-08 (08111000-005-08),1,1,584,578,580,60437c54ccab92cc24c8d78aac85126bbfbfc8463e4f81d71ac9569965446492,False
000104:005-09 (08111000-005-09):005-09:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-09 (08111000-005-09),1,1,622,620,620,f58a11a0033641006c0f19af59414863fa982a14edb39bc5a41b6d691c923667,False
000105:005-10 (08111000-005-10):005-10:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-10 (08111000-005-10),1,1,411,410,411,ce771e48774a7dbb26a3243186bc30dfe5b62b02dfe66fbf3351a1ca795297bc,False
000106:005-11 (08111000-005-11):005-11:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-11 (08111000-005-11),1,1,539,535,539,9d28c2d258c0b8dfaca74397b0ab692a96b9a55b3747e90047a9e561d612b6f4,False
000107:005-12 (08111000-005-12):005-12:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-12 (08111000-005-12),1,1,521,516,519,add5a8b3097bfa64e77df11216dedc8007056a888f9918f8850da87f6f84a394,False
000108:005-13 (08111000-005-13):005-13:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-13 (08111000-005-13),0,1,0,0,0,8c9bffdd95c9d6dc43716e80a4b07129f7a39a1f38bb3a7e0268c85ac3753bd9,False
000109:005-14 (08111000-005-14):005-14:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-14 (08111000-005-14),1,1,531,529,530,bc95ef1dda6f4a9ca1ba4ba3703da1919e2949d62a215ec33c784714749027a8,False
000110:005-15 (08111000-005-15):005-15:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-15 (08111000-005-15),1,1,534,527,533,795dc0ec9dd760355524941ae56da6b8a66e477ab2608a78c0cc53f659a11ca2,False
000111:005-16 (08111000-005-16):005-16:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-16 (08111000-005-16),1,1,684,679,683,9b0f7e6cee6a046c85d590ba72748261e1e4f6e1ead955b6966ca11343d1ad7b,False
000112:005-17 (08111000-005-17):005-17:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-17 (08111000-005-17),1,1,421,420,421,421d5af6267c4602523d34c00e27a951742012bc2291a9d747736bbc7585e310,False
000113:005-18 (08111000-005-18):005-18:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-18 (08111000-005-18),1,1,610,609,610,2db58114beb67ee46a70128edacd917d68546602e972e27989114d84ce25e2e5,False
000114:005-19 (08111000-005-19):005-19:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-19 (08111000-005-19),1,1,652,647,650,bb7d2037984c63c0c51304c733964a848bac6bdc0bd1ee75704612dcb0362b14,False
000115:005-20 (08111000-005-20):005-20:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-20 (08111000-005-20),1,1,620,620,620,d87f29ef8b4fef3df1f0c3292e953a3ae7273ae7ed973b5ce05c5401efae5c85,False
000116:005-21 (08111000-005-21):005-21:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-21 (08111000-005-21),0,1,0,0,0,e9e9f6683f96e64e37d20b7222ac0e574ef1052d530aebfc3157b8bee36d4d79,False
000117:005-22 (08111000-005-22):005-22:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-22 (08111000-005-22),1,1,697,693,697,110901dec160deea21248b4a9518ecf3024ec48586846d2c4d5f0240227aa2c8,False
000118:005-23 (08111000-005-23):005-23:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-23 (08111000-005-23),1,1,658,650,654,e772027ac1e6d6856a8f96f70df2cb112864a7de35c2b2d4e6972776499ea0a7,False
000119:005-24 (08111000-005-24):005-24:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-24 (08111000-005-24),1,1,534,533,534,cbb0dc4aaeab6f1d7c7547ffeb7aac5e6379430926ff27467cee0732cea04b68,False
000120:005-25 (08111000-005-25):005-25:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,005-25 (08111000-005-25),1,1,343,342,342,9e25e5b203de593ebc90ff04ba3ace33405bc146de3369bae2f5cd21c3b7faea,False
000121:005-51 (08111000-005-51):005-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-51 (08111000-005-51),0,1,0,0,0,2ec6809f21e3b6239c71f900203fc84afe9359e776bdcb2cc688e2d3e447af9d,False
000122:005-52 (08111000-005-52):005-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-52 (08111000-005-52),1,1,553,552,552,c3b01ac5d6656afbd8fb3dfe8311a076c9a1b71b87298b864a71fc1f77a0f357,False
000123:005-53 (08111000-005-53):005-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-53 (08111000-005-53),1,1,490,489,489,5da78a38d5bce305da605f59a38d7408bb6f0855d34ef19b20d6c22330720cb6,False
000124:005-54 (08111000-005-54):005-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-54 (08111000-005-54),1,1,473,472,473,4d71ec372e7b35223181bb3fc22cff9f682fef74acbc2e3ff6fc43b6a0f35b2d,False
000125:005-55 (08111000-005-55):005-55:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-55 (08111000-005-55),1,1,343,342,342,80ef5d82378cd2d6ada86b190e6fcbee166f965e55ee0d97d17bef0e6929771a,False
000126:005-56 (08111000-005-56):005-56:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-56 (08111000-005-56),1,1,417,415,417,7337aee96b77e249010fde780eaa06136bbda8353fadf2f866615d123e324016,False
000127:005-57 (08111000-005-57):005-57:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-57 (08111000-005-57),1,1,478,476,478,0d2f9eebd3071059bf14e441c9b7496e3a43c05ab4ffb4203f09f58e33874b7d,False
000128:005-58 (08111000-005-58):005-58:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-58 (08111000-005-58),1,1,569,569,569,f5e490af95b1cb955afb1911072817912d06c3d348a0b350f502500720f38f69,False
000129:005-59 (08111000-005-59):005-59:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-59 (08111000-005-59),1,1,454,452,453,a951319edde65af715e3dd29bf35db579ac06db51639238e1cb56a381f6fa095,False
000130:005-60 (08111000-005-60):005-60:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-60 (08111000-005-60),1,1,305,304,305,6c36197322da417225fbbe46a7e83b12ecad847dc76ea7c649477c9958117d77,False
000131:005-61 (08111000-005-61):005-61:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-61 (08111000-005-61),1,1,394,394,394,65edf99c44ca8cc3bbf6c40292e9f4468f69192c4d4412ae5732ee3943de8f20,False
000132:005-62 (08111000-005-62):005-62:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-62 (08111000-005-62),1,1,415,415,415,6cc7d58623b4b7e41d567bac353c440f480eb8e462af312f886f0f1577fcfd4a,False
000133:005-63 (08111000-005-63):005-63:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-63 (08111000-005-63),0,1,0,0,0,562adda251b35e47de550a04bc78d02f59188b38f14b4e7b0836d953617fe97f,False
000134:005-64 (08111000-005-64):005-64:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-64 (08111000-005-64),1,1,538,536,538,b42317158acdcad33a79fcb2cea5c79a9b9cacdc89d9aa99d3a45c0ac27ba120,False
000135:005-65 (08111000-005-65):005-65:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-65 (08111000-005-65),1,1,612,609,612,b23852138d73fa2826bc8f9513b36e3028cdf71c43bcab16c8e25d7c8edb844f,False
000136:005-66 (08111000-005-66):005-66:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-66 (08111000-005-66),0,1,0,0,0,0c87c1198f4a32129c3579c68877d9e10d1eae98ec6672d3b220e0e91507035c,False
000137:005-67 (08111000-005-67):005-67:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-67 (08111000-005-67),1,1,433,433,433,b740ede839f375c35ddeab4293c08c682d3c9b1a0b685cc4b4484c1524f621da,False
000138:005-68 (08111000-005-68):005-68:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-68 (08111000-005-68),0,1,0,0,0,9b6980177404388b69eb020a587c75fce95c83a19fa0b1eefb40430196c5a86e,False
000139:005-69 (08111000-005-69):005-69:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-69 (08111000-005-69),1,1,478,477,478,641f8df75e20b31ca077d25a9cb7fb4f17410b50f5cfc4cbd821751ef4540d99,False
000140:005-70 (08111000-005-70):005-70:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-70 (08111000-005-70),0,1,0,0,0,ff8590fe57cc79059153900b94999133564438b13eff5058a41e1ece021c93c7,False
000141:005-71 (08111000-005-71):005-71:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-71 (08111000-005-71),0,1,0,0,0,95cdea61a33d56d76e5e307ee7f821cc93eeade577022a67c7fa551db26769c5,False
000142:005-72 (08111000-005-72):005-72:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-72 (08111000-005-72),1,1,480,479,480,6e1aa22872d50ba42a712e4f81d79e117bc4af330c2d81d79cb926f17d0c8c4b,False
000143:005-73 (08111000-005-73):005-73:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-73 (08111000-005-73),1,1,643,639,643,6c3e10c4e88bfb69a8a2a56617b24140945dee5590fd782d8f836db18a65e1f9,False
000144:005-74 (08111000-005-74):005-74:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-74 (08111000-005-74),1,1,578,571,575,2f7f41fa9316db2f6adba20820fb500898bd17d9b27ea5fa7ed4f0976690596c,False
000145:005-75 (08111000-005-75):005-75:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-75 (08111000-005-75),1,1,364,363,364,aa30f48cd86891855a79dec990e17db554942239909867dedbc09660b96b4196,False
000146:005-91 (08111000-005-91):005-91:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-91 (08111000-005-91),1,1,247,247,247,b64b8f855ed19aa9a787a1881dba5ae0e09539a1dd2d7a36b5850406e150a33a,False
000147:005-95 (08111000-005-95):005-95:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,005-95 (08111000-005-95),1,1,337,337,337,7813c8731712ed8b63050a1ca575185cdbbd82c2bf5b3f4e067e8ea47ce44198,False
000148:2:-:08111000:WAHLKREIS,08111000,"Stuttgart, Landeshauptstadt",WAHLKREIS,2,111,144,50695,50509,50536,7ed1c6b557961a3ac2a36dbc8f194078c7a74cba41335eceba80ddd4dc4d76c1,False
000149:007-01 (08111000-007-01):007-01:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,007-01 (08111000-007-01),1,1,455,455,455,b96fe2343d46c06652fcbcda230329c7cc74afcfc6856578423493f6b4728c0b,False
000150:007-02 (08111000-007-02):007-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,007-02 (08111000-007-02),0,1,0,0,0,8760da4d4739d55a25343fb5b3f18ef4f47f26f44a022af587b6c3ea2bfb3504,False
000151:007-03 (08111000-007-03):007-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,007-03 (08111000-007-03),1,1,480,479,480,1c7cedbab5bcb7c8d3553f1096c1146fcfa0b1954dd2cd9af2fba1d37b5e6676,False
000152:007-04 (08111000-007-04):007-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,007-04 (08111000-007-04),1,1,398,397,398,1f6d8c2cd9172e2dc6f7631345edbda9915d2d73ff4e9acba2c92742f0a8f502,False
000153:007-51 (08111000-007-51):007-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,007-51 (08111000-007-51),1,1,335,333,332,6afd20189f04198f13aab79b7b73ad2df7e00d3a359d3c7c39a2e3e5312f0760,False
000154:007-52 (08111000-007-52):007-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,007-52 (08111000-007-52),1,1,370,368,369,8e9669af1bbb54062e4136b73a209e8bc4d24aa784789d7ea1a5ea6c38587c8f,False
000155:007-53 (08111000-007-53):007-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,007-53 (08111000-007-53),1,1,324,322,322,3658b37e906fa1a9aaf65c83b3730fee75a12eadb6483f182c8617d1d5801e6e,False
000156:007-54 (08111000-007-54):007-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,007-54 (08111000-007-54),1,1,357,357,357,152f8007db18a32d18752485260f12566f4d88051a8451c4272648c8a53dd0b4,False
000157:007-92 (08111000-007-92):007-92:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,007-92 (08111000-007-92),1,1,49,49,49,6d58f275e44a1fae674dda47b9a4f57b26067863e568fea44c7196471a4d644b,False
000158:009-01 (08111000-009-01):009-01:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-01 (08111000-009-01),1,1,634,633,633,aaf393b6ee1f6f2fd1687080927454ee4867608e847706ade5118ebc84bb06d7,False
000159:009-02 (08111000-009-02):009-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-02 (08111000-009-02),1,1,571,570,569,4553ddcd640c7f9783267e3faf0e0e31f3f1d7dd554394201ea1cdece89a2d62,False
000160:009-03 (08111000-009-03):009-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-03 (08111000-009-03),1,1,390,386,388,310d1ab08758c438977ac6538d1d3b49b3a9d9033c1fc0c44199f3780036c116,False
000161:009-04 (08111000-009-04):009-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-04 (08111000-009-04),0,1,0,0,0,bb1be555b0a7ccc89e91d12918267cbbdf96498cd35c3386278d8d064f7a8dd1,False
000162:009-05 (08111000-009-05):009-05:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-05 (08111000-009-05),0,1,0,0,0,496975433a862c7e9f396762970dfc4c8990fb040cbc3a5c141e8c8bb3159640,False
000163:009-06 (08111000-009-06):009-06:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-06 (08111000-009-06),1,1,595,594,593,39009d1a56985d78a7fb05d5ab1123f709ad12f0e972c16d9e2170bd29024fbe,False
000164:009-07 (08111000-009-07):009-07:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-07 (08111000-009-07),0,1,0,0,0,dcf87e778feb33c90c45467f0e1c9bdc20c6b553508d5c3610a274e0a8cb595d,False
000165:009-08 (08111000-009-08):009-08:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-08 (08111000-009-08),1,1,530,529,530,91770311f80235e822b6f562b49a3e1f3249a8c8b8d9efbe7859ec5b0494e18d,False
000166:009-09 (08111000-009-09):009-09:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,009-09 (08111000-009-09),0,1,0,0,0,442acf7464c79e7973de41457042f1f5de87b3e5f1d712a84feec64cd3834474,False
000167:009-51 (08111000-009-51):009-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-51 (08111000-009-51),1,1,431,430,430,18bfb94647d6b68e4faa6b0f99ff591e474784ebe71c09329614c5686b5a52f9,False
000168:009-52 (08111000-009-52):009-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-52 (08111000-009-52),1,1,497,497,497,42a67f2de83a43453e00e4445d304bfa39f527145970f505abf4726f8686300e,False
000169:009-53 (08111000-009-53):009-53:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-53 (08111000-009-53),1,1,372,366,370,a9fca19491a89bbcd52d67b314ed65bf11d72665b877120c9ff14f5abbfa898a,False
000170:009-54 (08111000-009-54):009-54:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-54 (08111000-009-54),1,1,343,342,341,96a1409f10b34ae8e85b3ae57e07e997c1a7dbd55d9c7dea2cba87d165a231bb,False
000171:009-55 (08111000-009-55):009-55:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-55 (08111000-009-55),1,1,406,406,405,5c60d970bdea2306bc973c1589ec285e286d5fa1590a7f8230d8417845e6913c,False
000172:009-56 (08111000-009-56):009-56:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-56 (08111000-009-56),1,1,405,402,402,c877ea04661d386793bb0a19eff37680b07136e9d35f8b54c0b2abc36fe736e0,False
000173:009-57 (08111000-009-57):009-57:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-57 (08111000-009-57),1,1,457,456,457,ac9668f7fb99bf5a72cb2661340d6c50737af8ea6563ca14d1b9871f052b960f,False
000174:009-58 (08111000-009-58):009-58:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-58 (08111000-009-58),1,1,436,436,436,06956c658da0792294ac6025f862c374eb193b897751973007aa9623f8188ccb,False
000175:009-59 (08111000-009-59):009-59:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-59 (08111000-009-59),0,1,0,0,0,93518724ec68bf571ec61e17f62f0275f0e2b69d202134c1c98d38b032f01e27,False
000176:009-92 (08111000-009-92):009-92:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,009-92 (08111000-009-92),1,1,74,74,74,b348d2b5bb4dc711be83acb9bc3d15eb7773cb64e60d9ac2e48e746157163336,False
000177:012-01 (08111000-012-01):012-01:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-01 (08111000-012-01),0,1,0,0,0,30152314ee054e18776430382b3337e560f7179705e34a8489936fdae0e365ba,False
000178:012-02 (08111000-012-02):012-02:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-02 (08111000-012-02),1,1,629,627,626,89654422c58a4748817698cdf84bb12fc6dd8f212ff5146c91f625ecac1f3a5e,False
000179:012-03 (08111000-012-03):012-03:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-03 (08111000-012-03),1,1,655,652,651,9e40874fb8f981bb9e820ce8693f0a326d3768c14dc4743b93b26f8f7dcc82ea,False
000180:012-04 (08111000-012-04):012-04:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-04 (08111000-012-04),1,1,519,517,516,8151a2384d146d923e8d5662dc8b0c6d4ec59610f08a9ae275a8c5fada129a9e,False
000181:012-05 (08111000-012-05):012-05:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-05 (08111000-012-05),0,1,0,0,0,20679bba16c1f219a4e31a31c3c0d12435134348e0567cff3c79d8fb30031fdf,False
000182:012-06 (08111000-012-06):012-06:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-06 (08111000-012-06),1,1,663,661,661,bb42730b58982f761093ce98d15bfb8b5c2e13036b3d6956beecde8f51705211,False
000183:012-07 (08111000-012-07):012-07:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-07 (08111000-012-07),0,1,0,0,0,ca10e9e4ada5ab4a7cd38b5a3e33fe431ba1a549bb108fd99f33b5bb4e472a32,False
000184:012-08 (08111000-012-08):012-08:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-08 (08111000-012-08),1,1,551,551,550,7ffcab39259a70fe633f62254d1ea0d62798b6bbe1faf872a0cf592c6e029d88,False
000185:012-09 (08111000-012-09):012-09:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-09 (08111000-012-09),1,1,633,630,630,083d1fe3f41e61bcca1f66f8d0560cc91134f1cb8a978fafabff0c2fc93cee8a,False
000186:012-10 (08111000-012-10):012-10:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-10 (08111000-012-10),0,1,0,0,0,0b7eeea38812e49e57eb0ebba6ad563d3b26663d84ded63edc1097d303d1abb3,False
000187:012-11 (08111000-012-11):012-11:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-11 (08111000-012-11),1,1,505,501,501,c2a932b23fe9a10cd6bf968ff110f233c71b000c51c051b3dcc2337595cde6df,False
000188:012-12 (08111000-012-12):012-12:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-12 (08111000-012-12),1,1,487,481,482,126fa223e2ecff0504e5450244025bcffa7f8b258c4ff3c25393915073996702,False
000189:012-13 (08111000-012-13):012-13:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-13 (08111000-012-13),1,1,502,498,499,7726389ffa37eafb2207b110af759ceef0884d6f0f9bc3acd2ac0d000e59b7ef,False
000190:012-14 (08111000-012-14):012-14:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-14 (08111000-012-14),1,1,515,513,512,a91e4d742b19192766c77e2e2a63fcf4ace6a1a2124a0fec9226728e00dbf0e6,False
000191:012-15 (08111000-012-15):012-15:08111000:URNENWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",URNENWAHLBEZIRK,012-15 (08111000-012-15),1,1,588,583,582,2a5555a368f658dd808d6d81f11eb09ad751fc1db4aa72c09bb953b1fd9e4fe6,False
000192:012-51 (08111000-012-51):012-51:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-51 (08111000-012-51),1,1,499,498,499,6aec933047093fd7b0f55276a8b19a775aaa7f0efea2addb82fce75fd809ad9f,False
000193:012-52 (08111000-012-52):012-52:08111000:BRIEFWAHLBEZIRK,08111000,"Stuttgart, Landeshauptstadt",BRIEFWAHLBEZIRK,012-52 (08111000-012-52),0,1,0,0,0,116747cad5774964687844aba7e17552ea41e4f2b1a50701defd7c3a00722fd8,False
